event-id,visible,timestamp,location-long,location-lat,comments,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
5170990712,True,2009-03-12 09:05:00.000,15.0841833,11.1544667,day,0.44704,26.0,319.1256,4-3,1813,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990713,True,2009-03-12 09:05:00.000,15.0841833,11.1544833,day,0.1341119999999999,44.0,319.1256,3-6,1814,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990714,True,2009-03-12 09:05:00.000,15.0842,11.1544833,day,0.178816,90.0,319.1256,2-3,1815,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990715,True,2009-03-12 09:05:00.000,15.0842,11.1544833,day,0.044704,90.0,319.1256,2-9,1816,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990716,True,2009-03-12 09:06:00.000,15.0842,11.1544833,day,0.44704,63.0,319.1256,4-3,1817,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990717,True,2009-03-12 09:06:00.000,15.0842167,11.1545,day,0.44704,63.0,319.1256,4-3,1818,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990718,True,2009-03-12 09:06:00.000,15.0842333,11.1545,day,0.089408,90.0,319.1256,2-6,1819,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990719,True,2009-03-12 09:06:00.000,15.0842333,11.1545,day,0.0,0.0,319.1256,0-7,1820,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990720,True,2009-03-12 09:06:00.000,15.0842333,11.1545,day,0.0,0.0,319.1256,0-3,1821,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990721,True,2009-03-12 09:06:00.000,15.0842333,11.1545,day,0.22352,44.0,319.1256,5-7,1822,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990722,True,2009-03-12 09:06:00.000,15.08425,11.1545,day,0.0,0.0,317.9064,0-4,1823,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990723,True,2009-03-12 09:06:00.000,15.08425,11.1545,day,0.89408,270.0,317.9064,8-3,1824,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990724,True,2009-03-12 09:06:00.000,15.0842167,11.1545,day,0.2682239999999999,236.0,317.9064,7-8,1825,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990725,True,2009-03-12 09:06:00.000,15.0842,11.1545,day,0.2682239999999999,243.0,317.9064,4-5,1826,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990726,True,2009-03-12 09:06:00.000,15.0842,11.1545,day,0.044704,243.0,317.9064,4-29,1827,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990727,True,2009-03-12 09:07:00.000,15.0841833,11.1544833,day,0.044704,243.0,317.9064,4-28,1828,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990728,True,2009-03-12 09:07:00.000,15.0841667,11.1544833,day,0.044704,270.0,317.9064,4-23,1829,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990729,True,2009-03-12 09:08:00.000,15.0841667,11.1544833,day,0.44704,334.0,317.9064,4-3,1830,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990730,True,2009-03-12 09:08:00.000,15.0841667,11.1545,day,0.089408,0.0,317.9064,2-8,1831,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990731,True,2009-03-12 09:08:00.000,15.0841667,11.1545,day,0.089408,316.0,317.9064,5-18,1832,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990732,True,2009-03-12 09:08:00.000,15.08415,11.1545,day,0.089408,0.0,317.9064,2-6,1833,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990733,True,2009-03-12 09:08:00.000,15.08415,11.1545167,day,0.178816,26.0,317.9064,4-8,1834,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990734,True,2009-03-12 09:08:00.000,15.08415,11.1545167,day,0.491744,18.0,317.9064,6-4,1835,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990735,True,2009-03-12 09:08:00.000,15.0841667,11.1545333,day,0.89408,327.0,317.9064,7-3,1836,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990736,True,2009-03-12 09:09:00.000,15.08415,11.15455,day,0.89408,327.0,317.9064,7-3,1837,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990737,True,2009-03-12 09:09:00.000,15.0841333,11.1545667,day,0.89408,346.0,317.9064,8-3,1838,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990738,True,2009-03-12 09:09:00.000,15.0841333,11.1546,day,0.44704,297.0,317.9064,4-3,1839,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990739,True,2009-03-12 09:09:00.000,15.0841167,11.1546,day,0.44704,243.0,317.9064,4-3,1840,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990740,True,2009-03-12 09:09:00.000,15.0841167,11.1546,day,0.178816,206.0,317.9064,4-7,1841,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990741,True,2009-03-12 09:09:00.000,15.0841,11.1545833,day,0.89408,224.0,317.9064,8-3,1842,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990742,True,2009-03-12 09:09:00.000,15.0840833,11.1545667,day,0.2682239999999999,316.0,317.9064,3-3,1843,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990743,True,2009-03-12 09:09:00.000,15.0840833,11.1545667,day,0.089408,316.0,317.9064,3-12,1844,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990744,True,2009-03-12 09:09:00.000,15.0840833,11.1545833,day,0.1341119999999999,0.0,317.9064,2-4,1845,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990745,True,2009-03-12 09:09:00.000,15.0840833,11.1545833,day,0.89408,334.0,317.9064,9-3,1846,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990746,True,2009-03-12 09:09:00.000,15.0840667,11.1546,day,0.89408,316.0,317.9064,8-3,1847,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990747,True,2009-03-12 09:09:00.000,15.08405,11.1546167,day,0.89408,349.0,317.9064,10-3,1848,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990748,True,2009-03-12 09:09:00.000,15.08405,11.15465,day,0.625856,342.0,317.9064,6-3,1849,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990749,True,2009-03-12 09:09:00.000,15.0840333,11.1546667,day,0.178816,316.0,317.9064,3-5,1850,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990750,True,2009-03-12 09:09:00.000,15.0840333,11.1546667,day,0.402336,316.0,317.9064,5-4,1851,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990751,True,2009-03-12 09:10:00.000,15.0840167,11.1546833,day,0.1341119999999999,270.0,317.9064,2-5,1852,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990752,True,2009-03-12 09:10:00.000,15.0840167,11.1546833,day,0.44704,26.0,317.9064,4-3,1853,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990753,True,2009-03-12 09:10:00.000,15.0840167,11.1546833,day,0.178816,0.0,317.9064,2-3,1854,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990754,True,2009-03-12 09:10:00.000,15.0840167,11.1547,day,0.089408,44.0,317.9064,3-9,1855,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990755,True,2009-03-12 09:10:00.000,15.0840333,11.1547,day,0.178816,0.0,317.9064,2-3,1856,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990756,True,2009-03-12 09:10:00.000,15.0840333,11.1547,day,0.044704,342.0,317.9064,6-37,1857,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990757,True,2009-03-12 09:11:00.000,15.0840167,11.1547167,day,0.2682239999999999,316.0,319.1256,3-3,1858,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990758,True,2009-03-12 09:11:00.000,15.0840167,11.1547333,day,0.044704,0.0,319.1256,2-18,1859,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990759,True,2009-03-12 09:11:00.000,15.0840167,11.1547333,day,0.89408,316.0,319.1256,8-3,1860,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990760,True,2009-03-12 09:11:00.000,15.084,11.15475,day,0.89408,334.0,319.1256,9-3,1861,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990761,True,2009-03-12 09:11:00.000,15.084,11.1547667,day,1.34112,330.0,319.1256,11-3,1862,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990762,True,2009-03-12 09:11:00.000,15.0839833,11.1548,day,0.89408,327.0,319.1256,7-3,1863,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990763,True,2009-03-12 09:11:00.000,15.0839667,11.1548167,day,0.89408,334.0,319.1256,9-3,1864,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990764,True,2009-03-12 09:11:00.000,15.08395,11.1548333,day,0.89408,324.0,319.1256,10-3,1865,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990765,True,2009-03-12 09:11:00.000,15.0839333,11.15485,day,0.89408,334.0,319.1256,9-3,1866,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990766,True,2009-03-12 09:11:00.000,15.0839333,11.1548833,day,0.2682239999999999,316.0,319.1256,3-3,1867,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990767,True,2009-03-12 09:11:00.000,15.0839167,11.1548833,day,0.89408,334.0,319.1256,9-3,1868,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990768,True,2009-03-12 09:11:00.000,15.0839167,11.1549,day,0.625856,342.0,319.1256,6-3,1869,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990769,True,2009-03-12 09:11:00.000,15.0839,11.1549167,day,0.0,0.0,319.1256,0-4,1870,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990770,True,2009-03-12 09:11:00.000,15.0839,11.1549167,day,0.089408,0.0,319.1256,2-8,1871,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990771,True,2009-03-12 09:12:00.000,15.0839,11.1549333,day,0.089408,0.0,319.1256,4-11,1872,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990772,True,2009-03-12 09:12:00.000,15.0839,11.1549333,day,0.44704,334.0,319.1256,4-3,1873,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990773,True,2009-03-12 09:12:00.000,15.0839,11.15495,day,0.625856,342.0,319.1256,6-3,1874,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990774,True,2009-03-12 09:12:00.000,15.0839,11.1549667,day,0.625856,342.0,319.1256,6-3,1875,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990775,True,2009-03-12 09:12:00.000,15.0838833,11.1549833,day,0.89408,334.0,319.1256,9-3,1876,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990776,True,2009-03-12 09:12:00.000,15.0838833,11.155,day,0.44704,334.0,319.1256,4-3,1877,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990777,True,2009-03-12 09:12:00.000,15.0838667,11.1550167,day,0.2682239999999999,334.0,319.1256,4-5,1878,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990778,True,2009-03-12 09:12:00.000,15.0838667,11.1550167,day,0.22352,0.0,319.1256,4-5,1879,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990779,True,2009-03-12 09:12:00.000,15.0838667,11.1550333,day,0.044704,0.0,319.1256,2-9,1880,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990780,True,2009-03-12 09:12:00.000,15.0838667,11.1550333,day,0.1341119999999999,0.0,319.1256,4-8,1881,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990781,True,2009-03-12 09:12:00.000,15.0838667,11.15505,day,0.178816,342.0,319.1256,6-10,1882,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990782,True,2009-03-12 09:13:00.000,15.0838667,11.1550667,day,0.044704,90.0,319.1256,2-9,1883,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990783,True,2009-03-12 09:13:00.000,15.0838667,11.1550667,day,0.1341119999999999,334.0,319.1256,4-11,1884,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990784,True,2009-03-12 09:13:00.000,15.0838667,11.1550833,day,0.625856,342.0,319.1256,6-3,1885,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990785,True,2009-03-12 09:13:00.000,15.0838667,11.1551,day,0.5364479999999999,316.0,319.1256,5-3,1886,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990786,True,2009-03-12 09:13:00.000,15.08385,11.1551,day,0.178816,316.0,319.1256,3-5,1887,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990787,True,2009-03-12 09:13:00.000,15.08385,11.1551167,day,0.089408,304.0,319.1256,7-24,1888,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990788,True,2009-03-12 09:14:00.000,15.0838333,11.1551167,day,0.89408,327.0,319.1256,7-3,1889,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990789,True,2009-03-12 09:14:00.000,15.0838167,11.1551333,day,0.89408,316.0,319.1256,8-3,1890,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990790,True,2009-03-12 09:14:00.000,15.0838,11.15515,day,0.89408,327.0,320.04,7-3,1891,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990791,True,2009-03-12 09:14:00.000,15.0837833,11.1551667,day,0.89408,346.0,320.04,8-3,1892,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990792,True,2009-03-12 09:14:00.000,15.0837833,11.1551833,day,0.89408,346.0,320.04,8-3,1893,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990793,True,2009-03-12 09:14:00.000,15.0837833,11.1552167,day,0.89408,334.0,320.04,9-3,1894,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990794,True,2009-03-12 09:14:00.000,15.0837667,11.1552333,day,0.89408,349.0,320.04,10-3,1895,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990795,True,2009-03-12 09:14:00.000,15.0837667,11.1552667,day,0.89408,0.0,320.04,8-3,1896,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990796,True,2009-03-12 09:14:00.000,15.0837667,11.1552833,day,0.89408,0.0,320.04,8-3,1897,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990797,True,2009-03-12 09:14:00.000,15.0837667,11.1553,day,0.581152,0.0,320.04,6-3,1898,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990798,True,2009-03-12 09:14:00.000,15.0837667,11.1553167,day,0.1341119999999999,316.0,320.04,3-6,1899,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990799,True,2009-03-12 09:14:00.000,15.08375,11.1553167,day,0.2682239999999999,316.0,320.04,3-3,1900,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990800,True,2009-03-12 09:14:00.000,15.08375,11.1553333,day,0.2682239999999999,316.0,320.04,3-3,1901,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990801,True,2009-03-12 09:14:00.000,15.08375,11.1553333,day,0.625856,18.0,320.04,6-3,1902,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990802,True,2009-03-12 09:14:00.000,15.08375,11.15535,day,0.22352,18.0,320.04,6-8,1903,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990803,True,2009-03-12 09:14:00.000,15.08375,11.1553667,day,0.089408,44.0,320.04,3-9,1904,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990804,True,2009-03-12 09:15:00.000,15.0837667,11.1553667,day,0.89408,0.0,320.04,8-3,1905,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990805,True,2009-03-12 09:15:00.000,15.0837667,11.1554,day,0.89408,346.0,320.04,8-3,1906,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990806,True,2009-03-12 09:15:00.000,15.08375,11.1554167,day,0.312928,334.0,320.04,4-4,1907,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990807,True,2009-03-12 09:15:00.000,15.08375,11.1554333,day,0.178816,346.0,320.04,8-14,1908,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990808,True,2009-03-12 09:15:00.000,15.08375,11.15545,day,0.089408,0.0,320.04,2-8,1909,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990809,True,2009-03-12 09:15:00.000,15.08375,11.15545,day,0.1341119999999999,0.0,320.04,2-4,1910,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990810,True,2009-03-12 09:15:00.000,15.08375,11.15545,day,0.89408,14.0,320.04,8-3,1911,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990811,True,2009-03-12 09:15:00.000,15.08375,11.1554833,day,0.89408,11.0,320.04,10-3,1912,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990812,True,2009-03-12 09:15:00.000,15.08375,11.1555,day,0.44704,26.0,320.04,4-3,1913,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990813,True,2009-03-12 09:15:00.000,15.0837667,11.1555167,day,0.2682239999999999,44.0,320.04,3-3,1914,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990814,True,2009-03-12 09:15:00.000,15.0837667,11.1555167,day,0.22352,316.0,320.04,3-4,1915,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990815,True,2009-03-12 09:15:00.000,15.0837667,11.1555333,day,0.089408,0.0,320.04,4-13,1916,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990816,True,2009-03-12 09:16:00.000,15.0837667,11.1555333,day,0.89408,304.0,320.04,7-3,1917,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990817,True,2009-03-12 09:16:00.000,15.08375,11.15555,day,0.5364479999999999,316.0,320.04,5-3,1918,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990818,True,2009-03-12 09:16:00.000,15.0837333,11.1555667,day,0.1341119999999999,63.0,320.04,4-9,1919,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990819,True,2009-03-12 09:16:00.000,15.08375,11.1555667,day,0.0,0.0,320.04,0-3,1920,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990820,True,2009-03-12 09:16:00.000,15.08375,11.1555667,day,0.89408,316.0,320.04,8-3,1921,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990821,True,2009-03-12 09:16:00.000,15.0837333,11.1555833,day,0.312928,334.0,320.04,4-4,1922,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990822,True,2009-03-12 09:16:00.000,15.0837167,11.1555833,day,0.178816,0.0,319.1256,2-3,1923,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990823,True,2009-03-12 09:16:00.000,15.0837167,11.1556,day,0.402336,0.0,319.1256,4-3,1924,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990824,True,2009-03-12 09:16:00.000,15.0837167,11.1556,day,0.2682239999999999,316.0,319.1256,3-3,1925,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990825,True,2009-03-12 09:16:00.000,15.0837167,11.1556167,day,0.089408,342.0,319.1256,6-19,1926,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990826,True,2009-03-12 09:17:00.000,15.0837167,11.1556333,day,0.089408,0.0,319.1256,4-12,1927,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990827,True,2009-03-12 09:17:00.000,15.0837167,11.1556333,day,0.089408,63.0,319.1256,4-14,1928,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990828,True,2009-03-12 09:17:00.000,15.0837167,11.15565,day,0.2682239999999999,44.0,319.1256,3-3,1929,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990829,True,2009-03-12 09:17:00.000,15.0837333,11.15565,day,0.178816,0.0,319.1256,2-3,1930,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990830,True,2009-03-12 09:17:00.000,15.0837333,11.15565,day,0.178816,316.0,319.1256,3-5,1931,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990831,True,2009-03-12 09:17:00.000,15.0837167,11.1556667,day,0.22352,0.0,319.1256,4-5,1932,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990832,True,2009-03-12 09:17:00.000,15.0837167,11.1556667,day,0.178816,0.0,319.1256,2-3,1933,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990833,True,2009-03-12 09:17:00.000,15.0837167,11.1556833,day,0.625856,342.0,320.04,6-3,1934,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990834,True,2009-03-12 09:17:00.000,15.0837167,11.1557,day,0.089408,334.0,320.04,4-12,1935,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990835,True,2009-03-12 09:18:00.000,15.0837167,11.1557,day,0.22352,316.0,320.04,3-4,1936,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170990836,True,2009-03-12 09:18:00.000,15.0837,11.1557167,day,0.2682239999999999,316.0,320.04,3-3,1937,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
